Target_Acc.,Targeting_miRNAs,Total_Interactions,Mean_Expectation,Median_Expectation,Minimum_Expectation,Interactions_LE_1,Interactions_LE_2,Interactions_LE_3,Cleavage_Interactions,Translation_Repression_Interactions,Target_Desc.
CcGene_27198,21,21,4.476190476190476,4.5,3.5,0,0,0,15,6,
CcGene_27335,21,21,4.714285714285714,4.5,4.0,0,0,0,21,0,
CcGene_27387,21,21,4.142857142857143,4.0,2.5,0,0,1,12,9,
CcGene_27460,21,21,4.428571428571429,4.5,4.0,0,0,0,21,0,
CcGene_27467,21,21,4.4523809523809526,4.5,2.5,0,0,3,13,8,
CcGene_27508,21,21,4.309523809523809,4.5,2.0,0,1,1,20,1,
CcGene_27524,21,21,4.5,4.5,4.0,0,0,0,21,0,
CcGene_27565,21,21,4.5,4.5,2.5,0,0,1,17,4,
CcGene_27627,21,21,4.4523809523809526,4.5,3.5,0,0,0,19,2,
CcGene_27687,21,21,4.523809523809524,4.5,3.0,0,0,1,14,7,
CcGene_27705,21,21,4.714285714285714,5.0,3.5,0,0,0,16,5,
CcGene_28026,21,21,4.523809523809524,4.5,3.0,0,0,1,13,8,
CcGene_28085,21,21,4.357142857142857,4.5,3.5,0,0,0,15,6,
CcGene_28151,21,21,4.666666666666667,5.0,4.0,0,0,0,20,1,
CcGene_28341,21,21,4.5,4.5,3.5,0,0,0,13,8,
CcGene_28348,21,21,4.011904761904762,4.0,3.0,0,0,2,20,1,
CcGene_28361,21,21,4.523809523809524,4.5,4.0,0,0,0,20,1,
CcGene_28400,21,21,4.023809523809524,4.5,2.5,0,0,5,17,4,
CcGene_28470,21,21,4.309523809523809,4.5,3.5,0,0,0,12,9,
CcGene_28484,21,21,4.642857142857143,5.0,2.5,0,0,1,19,2,
CcGene_28684,21,21,4.5476190476190474,4.5,3.0,0,0,1,20,1,
CcGene_28689,21,21,4.380952380952381,4.5,1.0,1,1,1,20,1,
CcGene_28729,21,21,4.476190476190476,4.5,3.0,0,0,1,19,2,
CcGene_28801,21,21,4.4523809523809526,4.5,4.0,0,0,0,15,6,
CcGene_29019,21,21,4.214285714285714,4.0,3.5,0,0,0,20,1,
CcGene_29092,21,21,4.5,4.5,3.5,0,0,0,19,2,
CcGene_29200,21,21,4.380952380952381,4.5,3.0,0,0,2,19,2,
CcGene_29206,21,21,4.071428571428571,4.0,2.5,0,0,1,12,9,
CcGene_29300,21,21,4.190476190476191,4.0,3.5,0,0,0,13,8,
CcGene_29352,21,21,4.238095238095238,4.0,3.5,0,0,0,18,3,
CcGene_29359,21,21,4.166666666666667,4.5,3.0,0,0,6,19,2,
CcGene_29394,21,21,4.333333333333333,4.5,3.0,0,0,1,12,9,
CcGene_29480,21,21,4.761904761904762,5.0,4.0,0,0,0,21,0,
CcGene_29481,21,21,4.5,4.5,3.0,0,0,2,19,2,
CcGene_29704,21,21,4.380952380952381,4.5,3.0,0,0,1,17,4,
CcGene_29953,21,21,4.380952380952381,4.5,3.5,0,0,0,15,6,
CcGene_29958,21,21,4.238095238095238,4.0,3.5,0,0,0,18,3,
CcGene_30103,21,21,4.476190476190476,4.5,4.0,0,0,0,18,3,
CcGene_30114,21,21,4.357142857142857,4.5,3.0,0,0,2,20,1,
CcGene_30131,21,21,4.523809523809524,4.5,4.0,0,0,0,15,6,
CcGene_30165,21,21,4.214285714285714,4.5,3.0,0,0,2,18,3,
CcGene_30198,21,21,4.4523809523809526,4.5,4.0,0,0,0,18,3,
CcGene_30236,21,21,4.5,4.5,4.0,0,0,0,21,0,
CcGene_30255,21,21,4.428571428571429,4.5,4.0,0,0,0,17,4,
CcGene_30365,21,21,4.690476190476191,5.0,2.5,0,0,1,12,9,
CcGene_30377,21,21,4.595238095238095,4.5,3.0,0,0,1,15,6,
CcGene_30461,21,21,4.0,4.0,2.5,0,0,4,18,3,
CcGene_30549,21,21,4.523809523809524,4.5,3.5,0,0,0,17,4,
CcGene_30603,21,21,3.8095238095238093,3.5,3.5,0,0,0,20,1,
CcGene_30619,21,21,4.285714285714286,4.5,3.0,0,0,1,13,8,
CcGene_20340,20,75,4.553333333333334,4.5,3.5,0,0,0,57,18,
CcGene_20944,20,41,4.426829268292683,4.5,3.0,0,0,1,35,6,
CcGene_13756,20,33,4.636363636363637,5.0,4.0,0,0,0,19,14,
CcGene_24313,20,33,4.196969696969697,4.5,2.5,0,0,5,26,7,
CcGene_17431,20,32,4.234375,4.25,3.0,0,0,1,31,1,
CcGene_21352,20,32,4.65625,5.0,3.5,0,0,0,21,11,
CcGene_09313,20,31,4.258064516129032,4.5,3.5,0,0,0,31,0,
CcGene_23246,20,31,4.709677419354839,5.0,3.0,0,0,1,30,1,
CcGene_13972,20,28,4.375,4.5,3.0,0,0,1,27,1,
CcGene_21088,20,27,4.148148148148148,4.5,2.0,0,2,6,24,3,
CcGene_17959,20,26,3.9615384615384617,4.0,1.5,0,1,7,23,3,
CcGene_25187,20,26,4.384615384615385,4.5,3.0,0,0,2,6,20,
CcGene_14874,20,25,4.22,4.5,2.0,0,3,4,20,5,
CcGene_21527,20,25,4.4,4.5,3.0,0,0,1,19,6,
CcGene_30451,20,25,4.3,4.5,1.5,0,2,2,21,4,
CcGene_02243,20,24,4.125,4.5,1.0,1,1,3,20,4,
CcGene_12058,20,24,4.5625,4.5,3.5,0,0,0,21,3,
CcGene_28816,20,24,4.208333333333333,4.5,2.5,0,0,3,21,3,
CcGene_01294,20,23,4.195652173913044,4.5,3.0,0,0,2,20,3,
CcGene_03612,20,23,4.478260869565218,4.0,4.0,0,0,0,7,16,
CcGene_05398,20,23,4.434782608695652,4.5,3.0,0,0,1,16,7,
CcGene_13593,20,23,4.086956521739131,4.0,2.5,0,0,1,22,1,
CcGene_15675,20,23,4.1521739130434785,4.5,2.5,0,0,3,19,4,
CcGene_02066,20,22,4.045454545454546,4.0,3.0,0,0,4,20,2,
CcGene_07908,20,22,4.681818181818182,5.0,3.0,0,0,2,19,3,
CcGene_10053,20,22,4.181818181818182,4.5,2.0,0,1,3,17,5,
CcGene_14765,20,22,4.340909090909091,4.5,3.0,0,0,1,15,7,
CcGene_15024,20,22,4.5,4.5,3.5,0,0,0,18,4,
CcGene_15878,20,22,4.4772727272727275,4.5,4.0,0,0,0,15,7,
CcGene_16996,20,22,4.136363636363637,4.5,1.0,2,2,2,18,4,
CcGene_17369,20,22,4.454545454545454,4.5,3.0,0,0,2,18,4,
CcGene_18836,20,22,4.386363636363637,4.5,3.0,0,0,1,19,3,
CcGene_27327,20,22,4.181818181818182,4.5,2.5,0,0,2,19,3,
CcGene_27352,20,22,4.318181818181818,4.5,3.0,0,0,2,19,3,
CcGene_28391,20,22,3.8863636363636362,4.0,1.0,1,1,4,10,12,
CcGene_28802,20,22,4.4772727272727275,4.5,3.5,0,0,0,18,4,
CcGene_00727,20,21,4.5,5.0,2.0,0,1,2,15,6,
CcGene_01269,20,21,4.476190476190476,4.5,3.0,0,0,1,15,6,
CcGene_01461,20,21,4.333333333333333,4.5,2.5,0,0,1,17,4,
CcGene_01815,20,21,3.9523809523809526,4.0,3.0,0,0,4,19,2,
CcGene_02567,20,21,4.333333333333333,4.5,2.0,0,1,2,20,1,
CcGene_02627,20,21,4.214285714285714,4.0,3.0,0,0,1,11,10,
CcGene_03259,20,21,4.214285714285714,4.5,3.5,0,0,0,16,5,
CcGene_03374,20,21,4.523809523809524,4.5,3.5,0,0,0,19,2,
CcGene_04287,20,21,4.476190476190476,4.5,3.0,0,0,1,17,4,
CcGene_04729,20,21,4.476190476190476,4.5,3.5,0,0,0,18,3,
CcGene_04950,20,21,4.285714285714286,4.5,3.5,0,0,0,18,3,
CcGene_05114,20,21,4.404761904761905,4.5,2.0,0,1,2,18,3,
CcGene_05267,20,21,4.309523809523809,4.5,2.5,0,0,1,16,5,
CcGene_05489,20,21,4.690476190476191,5.0,3.0,0,0,1,16,5,
CcGene_05995,20,21,4.309523809523809,4.5,3.5,0,0,0,16,5,
CcGene_06156,20,21,4.0,4.0,2.0,0,1,4,16,5,
CcGene_06209,20,21,4.0,4.5,1.5,0,4,5,17,4,
CcGene_07894,20,21,4.285714285714286,4.5,2.5,0,0,2,12,9,
CcGene_08040,20,21,3.7857142857142856,4.0,2.0,0,3,4,20,1,
CcGene_08753,20,21,4.5476190476190474,4.5,3.5,0,0,0,17,4,
CcGene_08854,20,21,4.690476190476191,5.0,3.5,0,0,0,21,0,
CcGene_08892,20,21,4.261904761904762,4.5,3.0,0,0,2,20,1,
CcGene_09284,20,21,4.380952380952381,4.5,3.5,0,0,0,17,4,
CcGene_10004,20,21,4.523809523809524,4.5,3.5,0,0,0,20,1,
CcGene_10143,20,21,4.523809523809524,4.5,3.5,0,0,0,12,9,
CcGene_11119,20,21,4.380952380952381,4.5,4.0,0,0,0,15,6,
CcGene_11334,20,21,4.642857142857143,5.0,3.5,0,0,0,16,5,
CcGene_11861,20,21,4.428571428571429,4.5,3.5,0,0,0,15,6,
CcGene_13545,20,21,4.380952380952381,4.5,3.0,0,0,2,17,4,
CcGene_13546,20,21,4.357142857142857,4.5,2.5,0,0,2,18,3,
CcGene_13977,20,21,4.023809523809524,4.0,3.0,0,0,3,7,14,
CcGene_14018,20,21,4.285714285714286,4.5,3.0,0,0,2,17,4,
CcGene_14204,20,21,4.261904761904762,4.5,3.5,0,0,0,17,4,
CcGene_14227,20,21,4.428571428571429,4.5,3.0,0,0,2,19,2,
CcGene_16151,20,21,4.404761904761905,4.5,3.0,0,0,1,14,7,
CcGene_16851,20,21,4.357142857142857,4.0,3.5,0,0,0,15,6,
CcGene_16949,20,21,4.273809523809524,4.5,3.0,0,0,2,18,3,
CcGene_17222.1.6a4b55d9,20,21,4.214285714285714,4.5,2.0,0,1,3,18,3,
CcGene_17916,20,21,4.5,4.5,3.5,0,0,0,15,6,
CcGene_18882,20,21,4.4523809523809526,4.5,3.0,0,0,1,15,6,
CcGene_19445,20,21,4.428571428571429,4.5,3.5,0,0,0,19,2,
CcGene_20044,20,21,4.261904761904762,4.5,3.0,0,0,3,20,1,
CcGene_20959,20,21,4.5476190476190474,4.5,3.0,0,0,1,14,7,
CcGene_21196,20,21,4.095238095238095,4.0,3.0,0,0,2,15,6,
CcGene_21241,20,21,4.619047619047619,5.0,3.0,0,0,1,20,1,
CcGene_21273,20,21,4.619047619047619,5.0,3.5,0,0,0,16,5,
CcGene_21615,20,21,4.571428571428571,5.0,3.5,0,0,0,21,0,
CcGene_22091,20,21,4.523809523809524,4.5,4.0,0,0,0,15,6,
CcGene_22466,20,21,4.273809523809524,4.0,3.5,0,0,0,19,2,
CcGene_22485,20,21,4.404761904761905,4.5,2.5,0,0,1,16,5,
CcGene_24215,20,21,4.238095238095238,4.0,2.0,0,1,1,18,3,
CcGene_24488,20,21,4.238095238095238,4.5,3.0,0,0,2,20,1,
CcGene_25003,20,21,4.357142857142857,4.5,3.5,0,0,0,10,11,
CcGene_25445,20,21,4.4523809523809526,4.5,3.5,0,0,0,18,3,
CcGene_26124,20,21,4.690476190476191,5.0,4.0,0,0,0,19,2,
CcGene_26706,20,21,4.357142857142857,4.5,2.5,0,0,2,16,5,
CcGene_26867,20,21,4.642857142857143,4.5,3.5,0,0,0,16,5,
CcGene_27257,20,21,4.309523809523809,4.5,2.5,0,0,3,16,5,
CcGene_27399,20,21,4.285714285714286,4.5,3.5,0,0,0,12,9,
CcGene_27459,20,21,4.404761904761905,4.5,3.0,0,0,1,18,3,
CcGene_27733,20,21,4.333333333333333,4.5,3.5,0,0,0,17,4,
CcGene_28326,20,21,4.404761904761905,4.5,3.5,0,0,0,17,4,
CcGene_28393,20,21,4.285714285714286,4.5,3.0,0,0,2,17,4,
CcGene_29519,20,21,4.595238095238095,5.0,2.5,0,0,1,11,10,
CcGene_29739,20,21,4.309523809523809,4.5,3.5,0,0,0,21,0,
CcGene_30358,20,21,4.619047619047619,4.5,4.0,0,0,0,18,3,
CcGene_30607,20,21,4.357142857142857,4.5,3.0,0,0,1,18,3,
CcGene_00016,20,20,3.75,3.5,3.5,0,0,0,20,0,
CcGene_00127,20,20,4.075,4.25,2.0,0,1,3,18,2,
CcGene_00183,20,20,4.425,4.5,3.5,0,0,0,15,5,
CcGene_00245,20,20,4.55,4.5,3.0,0,0,1,16,4,
CcGene_00253,20,20,4.525,4.5,3.5,0,0,0,17,3,
CcGene_00281,20,20,4.075,4.0,2.0,0,1,1,14,6,
CcGene_00376,20,20,4.5,4.5,3.0,0,0,1,13,7,
CcGene_00410,20,20,4.2,4.25,3.0,0,0,1,18,2,
CcGene_00429,20,20,4.25,4.25,3.0,0,0,2,19,1,
CcGene_00539,20,20,4.45,4.5,4.0,0,0,0,18,2,
CcGene_00567,20,20,3.825,4.0,2.0,0,2,3,19,1,
CcGene_00733,20,20,4.375,4.5,3.0,0,0,1,11,9,
CcGene_00742,20,20,4.175,4.0,2.5,0,0,2,5,15,
CcGene_00782,20,20,4.5,4.5,3.5,0,0,0,19,1,
CcGene_00825,20,20,4.725,5.0,4.0,0,0,0,14,6,
CcGene_00834,20,20,4.3,4.5,2.0,0,1,1,20,0,
CcGene_00950,20,20,4.2,4.0,3.0,0,0,1,9,11,
CcGene_01059,20,20,4.5,4.5,4.0,0,0,0,16,4,
CcGene_01158,20,20,4.525,4.5,3.5,0,0,0,19,1,
CcGene_01282,20,20,4.125,4.0,3.5,0,0,0,18,2,
CcGene_01298,20,20,4.1,4.0,1.5,0,1,1,19,1,
CcGene_01318,20,20,4.55,4.5,3.5,0,0,0,16,4,
CcGene_01344,20,20,4.325,4.5,3.0,0,0,1,15,5,
CcGene_01355,20,20,4.45,4.5,4.0,0,0,0,20,0,
CcGene_01418,20,20,4.35,4.75,3.0,0,0,2,16,4,
CcGene_01533,20,20,4.45,4.5,1.5,0,1,1,15,5,
CcGene_01539,20,20,4.3,4.5,3.0,0,0,1,19,1,
CcGene_01618,20,20,4.475,4.5,3.5,0,0,0,14,6,
CcGene_01749,20,20,4.075,3.5,3.5,0,0,0,17,3,
CcGene_01859,20,20,4.15,4.25,2.5,0,0,2,15,5,
CcGene_01980,20,20,4.55,5.0,3.5,0,0,0,17,3,
CcGene_02022,20,20,4.3,4.5,2.5,0,0,2,20,0,
CcGene_02075,20,20,4.7,5.0,3.5,0,0,0,10,10,
CcGene_02083,20,20,4.425,4.25,4.0,0,0,0,16,4,
CcGene_02098,20,20,4.275,4.5,3.0,0,0,1,17,3,
CcGene_02113,20,20,4.65,5.0,3.5,0,0,0,17,3,
CcGene_02218,20,20,4.35,4.5,3.0,0,0,1,17,3,
CcGene_02260,20,20,4.1,4.0,3.0,0,0,1,14,6,
CcGene_02266,20,20,4.025,4.0,3.5,0,0,0,18,2,
CcGene_02430,20,20,4.775,5.0,3.5,0,0,0,19,1,
CcGene_02447,20,20,4.2,4.5,3.0,0,0,1,19,1,
CcGene_02511,20,20,4.525,4.75,3.0,0,0,2,15,5,
CcGene_02574,20,20,4.35,4.5,2.5,0,0,1,17,3,
CcGene_02633,20,20,4.3,4.5,2.5,0,0,1,13,7,
CcGene_02634,20,20,4.65,5.0,3.5,0,0,0,17,3,
CcGene_02691,20,20,4.5,4.5,3.5,0,0,0,17,3,
CcGene_02703,20,20,4.425,4.5,3.0,0,0,2,16,4,
CcGene_02718,20,20,4.35,4.5,4.0,0,0,0,20,0,
CcGene_02780,20,20,4.475,4.5,3.5,0,0,0,12,8,
CcGene_02832,20,20,4.45,4.5,2.5,0,0,1,14,6,
CcGene_02834,20,20,4.375,4.5,3.0,0,0,1,18,2,
CcGene_02920,20,20,3.9,3.5,3.0,0,0,1,17,3,
CcGene_03011,20,20,4.375,4.5,3.0,0,0,1,14,6,
CcGene_03094,20,20,4.6,5.0,2.5,0,0,2,19,1,
CcGene_03366,20,20,4.625,4.75,3.5,0,0,0,18,2,
CcGene_03524,20,20,4.3,4.5,2.5,0,0,1,17,3,
CcGene_03643,20,20,4.425,4.5,3.5,0,0,0,18,2,
CcGene_03674,20,20,4.575,4.5,3.5,0,0,0,19,1,
CcGene_03676,20,20,4.525,4.5,3.5,0,0,0,18,2,
CcGene_03749,20,20,4.45,4.5,3.5,0,0,0,15,5,
CcGene_04243,20,20,4.475,4.5,3.0,0,0,2,15,5,
CcGene_04553,20,20,4.25,4.5,3.0,0,0,2,15,5,
CcGene_04589,20,20,4.4,4.5,3.5,0,0,0,16,4,
CcGene_04616,20,20,4.575,5.0,2.0,0,1,1,16,4,
CcGene_04640,20,20,4.6,5.0,3.5,0,0,0,17,3,
CcGene_04666,20,20,4.575,4.5,4.0,0,0,0,14,6,
CcGene_04758,20,20,4.7,5.0,3.5,0,0,0,13,7,
CcGene_04833,20,20,4.325,4.5,3.0,0,0,3,17,3,
CcGene_04847,20,20,4.375,4.5,3.0,0,0,1,15,5,
CcGene_04903,20,20,4.6,4.75,3.5,0,0,0,17,3,
CcGene_04917,20,20,3.675,4.0,2.5,0,0,8,16,4,
CcGene_04921,20,20,4.875,5.0,4.5,0,0,0,9,11,
CcGene_04929,20,20,4.05,3.5,3.5,0,0,0,20,0,
CcGene_05109,20,20,3.7,3.5,3.0,0,0,1,15,5,
CcGene_05123,20,20,4.275,4.0,3.0,0,0,1,17,3,
CcGene_05145,20,20,4.525,4.5,3.5,0,0,0,17,3,
CcGene_05217,20,20,4.525,4.75,3.0,0,0,1,14,6,
CcGene_05309,20,20,4.125,4.25,2.5,0,0,2,17,3,
CcGene_05456,20,20,4.1,4.25,2.5,0,0,4,17,3,
CcGene_05521,20,20,4.275,4.5,3.0,0,0,1,16,4,
CcGene_05612,20,20,4.25,4.0,3.0,0,0,2,14,6,
CcGene_05644,20,20,4.625,4.5,4.0,0,0,0,19,1,
CcGene_05669,20,20,4.5,5.0,2.5,0,0,1,12,8,
CcGene_05739,20,20,4.15,4.0,3.0,0,0,1,18,2,
CcGene_05835,20,20,4.6,4.75,4.0,0,0,0,17,3,
CcGene_05936,20,20,4.575,4.5,4.0,0,0,0,17,3,
CcGene_05980,20,20,3.925,4.0,3.0,0,0,4,13,7,
CcGene_06331,20,20,4.45,4.5,3.5,0,0,0,18,2,
CcGene_06349,20,20,4.45,4.5,3.5,0,0,0,18,2,
CcGene_06380,20,20,4.55,4.5,3.5,0,0,0,16,4,
CcGene_06484,20,20,4.05,4.25,3.0,0,0,1,19,1,
CcGene_06679,20,20,4.3,4.25,3.5,0,0,0,18,2,
CcGene_06682,20,20,4.3,4.5,2.5,0,0,1,17,3,
CcGene_06699,20,20,4.45,4.5,3.0,0,0,2,20,0,
CcGene_06700,20,20,4.275,4.5,3.5,0,0,0,16,4,
CcGene_06741,20,20,4.575,5.0,3.5,0,0,0,18,2,
CcGene_06974,20,20,4.3,4.5,3.0,0,0,1,15,5,
CcGene_07142,20,20,4.1,4.5,2.5,0,0,1,20,0,
CcGene_07267,20,20,4.425,4.5,3.0,0,0,1,20,0,
CcGene_07741,20,20,3.9625,4.0,3.0,0,0,5,19,1,
CcGene_07832,20,20,4.325,4.5,3.0,0,0,1,15,5,
CcGene_07838,20,20,3.725,4.0,0.5,1,3,3,19,1,
CcGene_08019,20,20,4.55,4.5,3.5,0,0,0,18,2,
CcGene_08063,20,20,4.3,4.5,2.5,0,0,2,13,7,
CcGene_08071,20,20,4.4,4.5,3.5,0,0,0,16,4,
CcGene_08109,20,20,3.925,4.0,3.0,0,0,1,20,0,
CcGene_08274,20,20,4.275,4.5,2.5,0,0,3,16,4,
CcGene_08351,20,20,4.65,4.5,4.0,0,0,0,17,3,
CcGene_08441,20,20,4.25,4.25,3.0,0,0,1,15,5,
CcGene_08487,20,20,4.125,4.0,3.0,0,0,2,15,5,
CcGene_08553,20,20,4.725,5.0,4.0,0,0,0,18,2,
CcGene_08632,20,20,4.2,4.25,3.0,0,0,1,18,2,
CcGene_08638,20,20,4.5,4.5,3.5,0,0,0,19,1,
CcGene_08667,20,20,4.8,5.0,4.0,0,0,0,9,11,
CcGene_08843,20,20,4.4375,4.5,3.0,0,0,1,17,3,
CcGene_08880,20,20,4.65,4.75,4.0,0,0,0,18,2,
CcGene_09016,20,20,4.725,4.75,4.0,0,0,0,16,4,
CcGene_09020,20,20,4.75,5.0,4.0,0,0,0,9,11,
CcGene_09067,20,20,4.45,4.5,3.5,0,0,0,17,3,
CcGene_09234,20,20,3.975,4.0,2.5,0,0,1,5,15,
CcGene_09396,20,20,4.525,4.5,3.5,0,0,0,17,3,
CcGene_09460,20,20,4.175,4.25,3.0,0,0,3,16,4,
CcGene_09540,20,20,4.575,4.5,4.0,0,0,0,20,0,
CcGene_09683,20,20,3.875,3.75,3.0,0,0,2,18,2,
CcGene_09702,20,20,4.425,4.5,3.0,0,0,1,18,2,
CcGene_09725,20,20,4.525,4.5,3.5,0,0,0,16,4,
CcGene_09764,20,20,4.35,4.5,2.5,0,0,2,17,3,
CcGene_09798,20,20,4.525,4.5,3.5,0,0,0,19,1,
CcGene_09818,20,20,4.275,4.5,2.5,0,0,1,18,2,
CcGene_09856,20,20,4.3,4.5,2.5,0,0,2,19,1,
CcGene_09957,20,20,4.45,4.5,3.5,0,0,0,19,1,
CcGene_10057,20,20,4.675,5.0,4.0,0,0,0,19,1,
CcGene_10067,20,20,4.6,4.5,3.5,0,0,0,14,6,
CcGene_10088,20,20,4.2,4.5,3.0,0,0,1,17,3,
CcGene_10115,20,20,4.025,4.5,2.5,0,0,3,18,2,
CcGene_10137,20,20,3.875,4.0,2.5,0,0,4,14,6,
CcGene_10176,20,20,4.55,5.0,3.5,0,0,0,16,4,
CcGene_10473,20,20,4.525,4.5,4.0,0,0,0,18,2,
CcGene_10488,20,20,4.2,4.0,3.0,0,0,1,17,3,
CcGene_10532,20,20,4.4,4.5,3.5,0,0,0,14,6,
CcGene_10549,20,20,4.475,5.0,3.0,0,0,1,18,2,
CcGene_10604,20,20,4.5875,4.5,4.0,0,0,0,17,3,
CcGene_10835,20,20,4.35,4.5,3.5,0,0,0,18,2,
CcGene_10852,20,20,4.6,5.0,3.0,0,0,2,18,2,
CcGene_10881,20,20,4.4,4.5,4.0,0,0,0,15,5,
CcGene_10920,20,20,4.35,4.5,3.0,0,0,1,20,0,
CcGene_10954,20,20,4.25,4.5,2.5,0,0,2,18,2,
CcGene_10971,20,20,4.4,4.5,3.5,0,0,0,15,5,
CcGene_11081,20,20,4.375,4.5,2.0,0,1,1,15,5,
CcGene_11105,20,20,4.575,5.0,2.5,0,0,1,18,2,
CcGene_11115,20,20,4.425,4.5,3.5,0,0,0,19,1,
CcGene_11120,20,20,4.1,4.0,3.5,0,0,0,20,0,
CcGene_11129,20,20,4.525,4.5,3.5,0,0,0,17,3,
CcGene_11138,20,20,4.4,4.25,3.5,0,0,0,20,0,
CcGene_11339,20,20,4.3,4.5,2.0,0,1,1,13,7,
CcGene_11461,20,20,4.3,4.5,3.0,0,0,1,16,4,
CcGene_11470,20,20,4.1,3.75,3.5,0,0,0,18,2,
CcGene_11501,20,20,4.775,5.0,4.0,0,0,0,12,8,
CcGene_11529,20,20,4.6,5.0,3.0,0,0,1,13,7,
CcGene_11589,20,20,4.375,4.5,2.5,0,0,1,11,9,
CcGene_11657,20,20,4.425,4.5,3.0,0,0,2,19,1,
CcGene_11874,20,20,4.2,4.0,3.0,0,0,1,12,8,
CcGene_11923,20,20,4.55,4.5,3.5,0,0,0,19,1,
CcGene_11990,20,20,4.075,4.0,3.0,0,0,1,16,4,
CcGene_12186,20,20,4.575,4.5,3.5,0,0,0,16,4,
CcGene_12454,20,20,4.825,5.0,4.0,0,0,0,18,2,
CcGene_12578,20,20,4.725,5.0,4.0,0,0,0,19,1,
CcGene_12581,20,20,4.85,5.0,4.0,0,0,0,19,1,
CcGene_12646,20,20,4.55,5.0,2.5,0,0,2,8,12,
CcGene_12651,20,20,4.55,4.5,3.5,0,0,0,14,6,
CcGene_12676,20,20,4.5,4.5,3.0,0,0,1,13,7,
CcGene_12835,20,20,3.875,4.0,3.0,0,0,4,19,1,
CcGene_12861,20,20,4.625,5.0,3.0,0,0,1,19,1,
CcGene_12900,20,20,4.5,4.5,3.0,0,0,1,14,6,
CcGene_12950,20,20,4.3,4.5,3.5,0,0,0,18,2,
CcGene_12977,20,20,4.475,4.5,3.5,0,0,0,15,5,
CcGene_12994,20,20,4.6,4.5,3.0,0,0,1,15,5,
CcGene_13029,20,20,4.7,5.0,4.0,0,0,0,18,2,
CcGene_13038,20,20,4.4,4.5,2.5,0,0,1,19,1,
CcGene_13041,20,20,4.6625,5.0,3.0,0,0,1,18,2,
CcGene_13125,20,20,4.3,4.5,3.0,0,0,2,13,7,
CcGene_13177,20,20,4.575,4.5,4.0,0,0,0,13,7,
CcGene_13232,20,20,3.975,4.0,3.0,0,0,5,18,2,
CcGene_13277,20,20,4.2,4.5,2.5,0,0,4,17,3,
CcGene_13313,20,20,4.1,4.5,1.0,1,1,1,16,4,
CcGene_13331,20,20,4.6,4.5,3.5,0,0,0,14,6,
CcGene_13426,20,20,4.35,4.5,2.5,0,0,1,19,1,
CcGene_13427,20,20,4.4,4.5,2.5,0,0,1,14,6,
CcGene_13463,20,20,4.225,4.25,3.5,0,0,0,16,4,
CcGene_13789,20,20,3.9,3.5,3.5,0,0,0,19,1,
CcGene_13975,20,20,4.35,4.5,3.5,0,0,0,16,4,
CcGene_14030,20,20,4.35,4.5,3.5,0,0,0,18,2,
CcGene_14067,20,20,4.25,4.25,3.0,0,0,1,20,0,
CcGene_14087,20,20,4.25,4.5,2.0,0,1,3,17,3,
CcGene_14088,20,20,4.275,4.0,3.0,0,0,1,17,3,
CcGene_14124,20,20,4.525,4.5,3.5,0,0,0,14,6,
CcGene_14146,20,20,4.475,5.0,3.0,0,0,2,19,1,
CcGene_14174,20,20,4.275,4.25,3.5,0,0,0,20,0,
CcGene_14216,20,20,4.175,4.5,2.5,0,0,3,15,5,
CcGene_14390,20,20,4.6,4.75,3.5,0,0,0,18,2,
CcGene_14498,20,20,4.2,4.25,2.0,0,1,1,16,4,
CcGene_14509,20,20,4.475,4.5,3.5,0,0,0,18,2,
CcGene_14512,20,20,4.325,4.5,2.5,0,0,2,18,2,
CcGene_14560,20,20,4.275,4.5,2.5,0,0,2,13,7,
CcGene_14675,20,20,4.375,4.5,3.5,0,0,0,16,4,
CcGene_14728,20,20,4.45,4.5,2.5,0,0,2,18,2,
CcGene_14732,20,20,4.125,4.0,2.5,0,0,3,18,2,
CcGene_14745,20,20,4.3,4.25,2.5,0,0,1,17,3,
CcGene_14784,20,20,4.575,4.5,3.5,0,0,0,14,6,
CcGene_14916,20,20,4.475,4.5,3.0,0,0,1,14,6,
CcGene_14930,20,20,4.55,4.5,3.5,0,0,0,15,5,
CcGene_14958,20,20,4.275,4.5,2.5,0,0,2,17,3,
CcGene_15002,20,20,4.125,4.0,2.5,0,0,3,19,1,
CcGene_15032,20,20,4.375,4.5,3.0,0,0,1,20,0,
CcGene_15069,20,20,4.475,4.5,4.0,0,0,0,19,1,
CcGene_15081,20,20,4.6,4.5,3.0,0,0,1,13,7,
CcGene_15137,20,20,4.575,5.0,2.5,0,0,1,17,3,
CcGene_15175,20,20,4.925,5.0,4.0,0,0,0,17,3,
CcGene_15266,20,20,4.55,5.0,3.0,0,0,1,18,2,
CcGene_15303,20,20,4.575,4.75,3.0,0,0,1,17,3,
CcGene_15318,20,20,4.2375,4.5,2.5,0,0,2,18,2,
CcGene_15322,20,20,4.35,4.25,3.5,0,0,0,17,3,
CcGene_15395,20,20,4.15,4.25,2.5,0,0,3,16,4,
CcGene_15415,20,20,4.4,4.5,3.0,0,0,2,15,5,
CcGene_15514,20,20,4.5,4.5,4.0,0,0,0,7,13,
CcGene_15888,20,20,4.35,4.5,3.5,0,0,0,18,2,
CcGene_15907,20,20,4.2,4.25,3.0,0,0,1,19,1,
