# BUSCO version is: 6.0.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
135923at3193	Complete	CcGene_27249	421.7	237	https://v10-1.orthodb.org/?query=135923at3193	Domain of unknown function DUF1995
136033at3193	Missing
136193at3193	Complete	CcGene_09613	371.3	226	https://v10-1.orthodb.org/?query=136193at3193	Vps72/YL1, C-terminal
136227at3193	Complete	CcGene_31300	431.2	232	https://v10-1.orthodb.org/?query=136227at3193	Enoyl-CoA hydratase/isomerase
136566at3193	Complete	CcGene_09835	249.4	213	https://v10-1.orthodb.org/?query=136566at3193	Leucine-rich repeat
136660at3193	Complete	CcGene_33131	459.3	220	https://v10-1.orthodb.org/?query=136660at3193	CobW/HypB/UreG, nucleotide-binding domain
137369at3193	Fragmented	CcGene_27564	335.4	187	https://v10-1.orthodb.org/?query=137369at3193	Acyl-
137468at3193	Complete	CcGene_03774	335.2	185	https://v10-1.orthodb.org/?query=137468at3193	Tetratricopeptide repeat
137492at3193	Duplicated	CcGene_05746	435.1	223	https://v10-1.orthodb.org/?query=137492at3193	Sel1-like repeat
137492at3193	Duplicated	CcGene_09618	435.1	223	https://v10-1.orthodb.org/?query=137492at3193	Sel1-like repeat
137523at3193	Complete	CcGene_14535	328.9	206	https://v10-1.orthodb.org/?query=137523at3193	uncharacterized protein LOC101499188
137698at3193	Complete	CcGene_09755	91.6	185	https://v10-1.orthodb.org/?query=137698at3193	YrdC-like domain
137745at3193	Complete	CcGene_28137	264.4	194	https://v10-1.orthodb.org/?query=137745at3193	Glycerol kinase
137804at3193	Complete	CcGene_25987	362.5	234	https://v10-1.orthodb.org/?query=137804at3193	Protein of unknown function DUF1365
137897at3193	Missing
137933at3193	Complete	CcGene_16541	322.0	189	https://v10-1.orthodb.org/?query=137933at3193	PsbP, C-terminal
138005at3193	Complete	CcGene_17509	356.7	216	https://v10-1.orthodb.org/?query=138005at3193	Dienelactone hydrolase
138052at3193	Complete	CcGene_16987	262.2	222	https://v10-1.orthodb.org/?query=138052at3193	Methyltransferase domain
138210at3193	Missing
138284at3193	Complete	CcGene_02406	464.8	240	https://v10-1.orthodb.org/?query=138284at3193	Phytanoyl-CoA dioxygenase
138352at3193	Fragmented	CcGene_16852	234.0	217	https://v10-1.orthodb.org/?query=138352at3193	Armadillo-type fold
138397at3193	Fragmented	CcGene_09350	326.6	197	https://v10-1.orthodb.org/?query=138397at3193	Cation efflux protein
138402at3193	Fragmented	CcGene_05963	351.6	190	https://v10-1.orthodb.org/?query=138402at3193	Integral membrane protein TerC
138689at3193	Complete	CcGene_23369	309.9	154	https://v10-1.orthodb.org/?query=138689at3193	uncharacterized protein LOC104612759
138707at3193	Duplicated	CcGene_02732	312.4	212	https://v10-1.orthodb.org/?query=138707at3193	Ribonuclease H superfamily
138707at3193	Duplicated	CcGene_12186	299.9	199	https://v10-1.orthodb.org/?query=138707at3193	Ribonuclease H superfamily
138708at3193	Complete	CcGene_31221	363.0	217	https://v10-1.orthodb.org/?query=138708at3193	tRNA pseudouridine synthase
138855at3193	Fragmented	CcGene_02199	187.4	118	https://v10-1.orthodb.org/?query=138855at3193	Cardiolipin synthase N-terminal
138857at3193	Missing
138872at3193	Fragmented	CcGene_32107	171.0	87	https://v10-1.orthodb.org/?query=138872at3193	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
138922at3193	Complete	CcGene_30748	535.0	279	https://v10-1.orthodb.org/?query=138922at3193	Bile acid:sodium symporter
139014at3193	Complete	CcGene_21695	394.1	251	https://v10-1.orthodb.org/?query=139014at3193	Peroxidase
139075at3193	Missing
139085at3193	Complete	CcGene_05897	442.4	235	https://v10-1.orthodb.org/?query=139085at3193	Chlorophyll A-B binding protein
139122at3193	Complete	CcGene_21599	383.9	216	https://v10-1.orthodb.org/?query=139122at3193	Protein of unknown function DUF2358
139380at3193	Complete	CcGene_33008	438.3	229	https://v10-1.orthodb.org/?query=139380at3193	PDZ domain
139431at3193	Complete	CcGene_19657	300.4	190	https://v10-1.orthodb.org/?query=139431at3193	tRNA/rRNA methyltransferase, SpoU type
139843at3193	Complete	CcGene_32216	195.1	185	https://v10-1.orthodb.org/?query=139843at3193	Zinc finger, CCCH-type
139971at3193	Missing
140073at3193	Fragmented	CcGene_10258	324.5	176	https://v10-1.orthodb.org/?query=140073at3193	EamA domain
140075at3193	Fragmented	CcGene_01912	97.7	185	https://v10-1.orthodb.org/?query=140075at3193	F-box domain
140146at3193	Complete	CcGene_09668	452.9	224	https://v10-1.orthodb.org/?query=140146at3193	Alkaline ceramidase
140309at3193	Complete	CcGene_26015	318.7	198	https://v10-1.orthodb.org/?query=140309at3193	Tetrapyrrole methylase
140590at3193	Complete	CcGene_31230	352.6	216	https://v10-1.orthodb.org/?query=140590at3193	Zinc finger, RING-type
140645at3193	Duplicated	CcGene_29750	348.1	191	https://v10-1.orthodb.org/?query=140645at3193	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
140645at3193	Duplicated	CcGene_17099	345.3	191	https://v10-1.orthodb.org/?query=140645at3193	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
141065at3193	Complete	CcGene_11430	201.6	151	https://v10-1.orthodb.org/?query=141065at3193	CAP Gly-rich domain
141280at3193	Complete	CcGene_15203	309.3	165	https://v10-1.orthodb.org/?query=141280at3193	TLDc domain
141377at3193	Complete	CcGene_25669	349.5	239	https://v10-1.orthodb.org/?query=141377at3193	Vitamin K epoxide reductase
141488at3193	Complete	CcGene_01155	273.3	164	https://v10-1.orthodb.org/?query=141488at3193	F-box domain
141575at3193	Fragmented	CcGene_17749	112.9	130	https://v10-1.orthodb.org/?query=141575at3193	Ankyrin repeat-containing domain
141611at3193	Complete	CcGene_12274	306.5	183	https://v10-1.orthodb.org/?query=141611at3193	CAAX prenyl protease 2
141660at3193	Fragmented	CcGene_27202	286.5	164	https://v10-1.orthodb.org/?query=141660at3193	DNA glycosylase
141833at3193	Fragmented	CcGene_27084	279.9	183	https://v10-1.orthodb.org/?query=141833at3193	Mitochondrial carrier domain superfamily
141872at3193	Missing
141951at3193	Complete	CcGene_29831	399.5	220	https://v10-1.orthodb.org/?query=141951at3193	GPI inositol-deacylase PGAP1-like
141984at3193	Complete	CcGene_24453	373.1	246	https://v10-1.orthodb.org/?query=141984at3193	Small GTPase
142578at3193	Missing
143110at3193	Missing
143161at3193	Missing
143219at3193	Complete	CcGene_03126	467.0	297	https://v10-1.orthodb.org/?query=143219at3193	FAD dependent oxidoreductase
143276at3193	Complete	CcGene_07080	350.4	214	https://v10-1.orthodb.org/?query=143276at3193	Enoyl-CoA hydratase/isomerase
143563at3193	Complete	CcGene_06889	396.1	233	https://v10-1.orthodb.org/?query=143563at3193	Pantoate-beta-alanine ligase
143643at3193	Missing
143653at3193	Complete	CcGene_12243	371.5	236	https://v10-1.orthodb.org/?query=143653at3193	Armadillo-type fold
143712at3193	Complete	CcGene_23624	449.9	236	https://v10-1.orthodb.org/?query=143712at3193	Magnesium-protoporphyrin IX methyltransferase
143745at3193	Missing
143770at3193	Complete	CcGene_13884	555.6	303	https://v10-1.orthodb.org/?query=143770at3193	Dual-specificity RNA methyltransferase RlmN
143865at3193	Missing
143942at3193	Complete	CcGene_08524	433.5	228	https://v10-1.orthodb.org/?query=143942at3193	RNA-binding S4 domain
143943at3193	Complete	CcGene_31059	444.0	262	https://v10-1.orthodb.org/?query=143943at3193	Programmed cell death protein 7
144036at3193	Complete	CcGene_08140	480.5	266	https://v10-1.orthodb.org/?query=144036at3193	ABC/ECF transporter, transmembrane component
144311at3193	Complete	CcGene_01137	190.8	179	https://v10-1.orthodb.org/?query=144311at3193	Glycosylphosphatidylinositol-mannosyltransferase I, PIG-X/PBN1
144429at3193	Missing
144454at3193	Complete	CcGene_31570	383.1	209	https://v10-1.orthodb.org/?query=144454at3193	tRNA/rRNA methyltransferase, SpoU type
144455at3193	Complete	CcGene_16024	494.0	276	https://v10-1.orthodb.org/?query=144455at3193	Nucleotide-sugar transporter
144523at3193	Complete	CcGene_29314	257.0	188	https://v10-1.orthodb.org/?query=144523at3193	Cofactor assembly of complex C subunit B, CCB2/CCB4
144897at3193	Missing
144968at3193	Complete	CcGene_32558	434.4	230	https://v10-1.orthodb.org/?query=144968at3193	Haloacid dehalogenase-like hydrolase
144969at3193	Missing
145050at3193	Complete	CcGene_32602	288.2	317	https://v10-1.orthodb.org/?query=145050at3193	DnaJ domain
145105at3193	Missing
145172at3193	Complete	CcGene_16042	404.1	224	https://v10-1.orthodb.org/?query=145172at3193	Transmembrane protein
145718at3193	Complete	CcGene_13375	307.2	214	https://v10-1.orthodb.org/?query=145718at3193	uncharacterized protein LOC107870616
145760at3193	Complete	CcGene_10336	422.9	249	https://v10-1.orthodb.org/?query=145760at3193	rRNA adenine N(6)-methyltransferase
145776at3193	Complete	CcGene_03523	399.2	226	https://v10-1.orthodb.org/?query=145776at3193	Ribosomal RNA small subunit methyltransferase J
145857at3193	Missing
146234at3193	Complete	CcGene_27630	488.0	238	https://v10-1.orthodb.org/?query=146234at3193	Haloacid dehalogenase-like hydrolase
146304at3193	Complete	CcGene_22291	415.1	287	https://v10-1.orthodb.org/?query=146304at3193	Domain of unknown function DUF1308
146337at3193	Complete	CcGene_05255	262.1	228	https://v10-1.orthodb.org/?query=146337at3193	Protein of unknown function DUF4504
146428at3193	Missing
146440at3193	Complete	CcGene_12706	303.8	206	https://v10-1.orthodb.org/?query=146440at3193	Pre-mRNA-splicing factor SPF27
147098at3193	Complete	CcGene_18866	243.3	165	https://v10-1.orthodb.org/?query=147098at3193	Shikimate kinase/gluconokinase
147120at3193	Missing
147167at3193	Complete	CcGene_27804	392.3	209	https://v10-1.orthodb.org/?query=147167at3193	Ribosomal RNA processing protein 8
147320at3193	Complete	CcGene_22650	484.1	292	https://v10-1.orthodb.org/?query=147320at3193	Protein HGH1 C-terminal
147386at3193	Complete	CcGene_30510	231.4	160	https://v10-1.orthodb.org/?query=147386at3193	Hexapeptide repeat
147523at3193	Fragmented	CcGene_32467	206.3	133	https://v10-1.orthodb.org/?query=147523at3193	Serine-threonine protein kinase 19
147546at3193	Complete	CcGene_20925	381.7	263	https://v10-1.orthodb.org/?query=147546at3193	WD40 repeat
147634at3193	Missing
147649at3193	Complete	CcGene_18257	422.4	272	https://v10-1.orthodb.org/?query=147649at3193	Ribosome biogenesis protein Nop53/GLTSCR2
147792at3193	Fragmented	CcGene_20929	194.2	116	https://v10-1.orthodb.org/?query=147792at3193	Protein parting dancers
147806at3193	Complete	CcGene_21651	375.8	237	https://v10-1.orthodb.org/?query=147806at3193	Putative RNA methyltransferase
147820at3193	Complete	CcGene_15224	494.9	247	https://v10-1.orthodb.org/?query=147820at3193	Nuclear protein
147832at3193	Complete	CcGene_09098	283.2	174	https://v10-1.orthodb.org/?query=147832at3193	Prefoldin
148068at3193	Complete	CcGene_17996	168.5	180	https://v10-1.orthodb.org/?query=148068at3193	Zinc finger, RING-CH-type
148097at3193	Complete	CcGene_30730	232.8	202	https://v10-1.orthodb.org/?query=148097at3193	Phosphoribosylformylglycinamidine synthase
148346at3193	Complete	CcGene_09481	207.4	236	https://v10-1.orthodb.org/?query=148346at3193	Ornithine cyclodeaminase/mu-crystallin
148523at3193	Fragmented	CcGene_32416	314.3	163	https://v10-1.orthodb.org/?query=148523at3193	YaeB, N-terminal domain superfamily
148721at3193	Duplicated	CcGene_23920	361.7	250	https://v10-1.orthodb.org/?query=148721at3193	Calcineurin-like phosphoesterase domain, ApaH type
148721at3193	Duplicated	CcGene_08582	351.4	246	https://v10-1.orthodb.org/?query=148721at3193	Calcineurin-like phosphoesterase domain, ApaH type
148729at3193	Fragmented	CcGene_11887	214.9	126	https://v10-1.orthodb.org/?query=148729at3193	CDP-alcohol phosphatidyltransferase
148840at3193	Complete	CcGene_28572	368.0	226	https://v10-1.orthodb.org/?query=148840at3193	Transmembrane protein
148895at3193	Missing
149386at3193	Fragmented	CcGene_19291	151.1	95	https://v10-1.orthodb.org/?query=149386at3193	Tim44-like domain
149515at3193	Duplicated	CcGene_23048	466.5	258	https://v10-1.orthodb.org/?query=149515at3193	Tetrapyrrole methylase
149515at3193	Duplicated	CcGene_07385	440.1	229	https://v10-1.orthodb.org/?query=149515at3193	Tetrapyrrole methylase
149671at3193	Complete	CcGene_22353	399.4	224	https://v10-1.orthodb.org/?query=149671at3193	NUDIX hydrolase domain
150034at3193	Complete	CcGene_11578	341.1	204	https://v10-1.orthodb.org/?query=150034at3193	Exoribonuclease, phosphorolytic domain 1
150284at3193	Complete	CcGene_21102	372.5	198	https://v10-1.orthodb.org/?query=150284at3193	Thioredoxin
150459at3193	Complete	CcGene_10836	450.8	257	https://v10-1.orthodb.org/?query=150459at3193	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
150475at3193	Complete	CcGene_26187	386.2	225	https://v10-1.orthodb.org/?query=150475at3193	SOUL haem-binding protein
150648at3193	Missing
150672at3193	Complete	CcGene_27227	425.6	205	https://v10-1.orthodb.org/?query=150672at3193	RuvA domain 2-like
150694at3193	Complete	CcGene_22651	321.0	230	https://v10-1.orthodb.org/?query=150694at3193	Origin recognition complex, subunit 6
150771at3193	Complete	CcGene_22445	241.8	162	https://v10-1.orthodb.org/?query=150771at3193	Zinc finger C2H2-type
150871at3193	Complete	CcGene_00231	326.7	191	https://v10-1.orthodb.org/?query=150871at3193	Peptidase S54, rhomboid domain
150913at3193	Complete	CcGene_27419	359.1	192	https://v10-1.orthodb.org/?query=150913at3193	Glutaredoxin
151358at3193	Complete	CcGene_00700	306.2	226	https://v10-1.orthodb.org/?query=151358at3193	Proteasomal ubiquitin receptor Rpn13/ADRM1
151476at3193	Complete	CcGene_00226	327.4	154	https://v10-1.orthodb.org/?query=151476at3193	Cytochrome c oxidase assembly protein CtaG/Cox11
151491at3193	Complete	CcGene_28989	475.6	266	https://v10-1.orthodb.org/?query=151491at3193	NSF attachment protein
151579at3193	Complete	CcGene_23661	547.6	329	https://v10-1.orthodb.org/?query=151579at3193	RNA recognition motif domain
151619at3193	Fragmented	CcGene_20801	249.0	147	https://v10-1.orthodb.org/?query=151619at3193	Methyltransferase domain
151650at3193	Complete	CcGene_09381	277.6	187	https://v10-1.orthodb.org/?query=151650at3193	Zinc finger, RING-type
151831at3193	Complete	CcGene_12332	398.0	203	https://v10-1.orthodb.org/?query=151831at3193	Ribosomal protein S9
151948at3193	Complete	CcGene_11681	223.8	181	https://v10-1.orthodb.org/?query=151948at3193	Protein of unknown function DUF2343
152030at3193	Fragmented	CcGene_15221	108.1	79	https://v10-1.orthodb.org/?query=152030at3193	Protein GUCD1
152036at3193	Complete	CcGene_19903	334.0	235	https://v10-1.orthodb.org/?query=152036at3193	Methyltransferase-like protein 22
152129at3193	Missing
152143at3193	Complete	CcGene_05084	384.3	221	https://v10-1.orthodb.org/?query=152143at3193	Protein of unknown function DUF901
152399at3193	Complete	CcGene_17082	486.9	304	https://v10-1.orthodb.org/?query=152399at3193	Lecithin:cholesterol/phospholipid:diacylglycerol acyltransferase
152646at3193	Complete	CcGene_08618	196.2	165	https://v10-1.orthodb.org/?query=152646at3193	Myosin heavy chain-like protein
152725at3193	Complete	CcGene_32470	286.3	145	https://v10-1.orthodb.org/?query=152725at3193	Protein MULTIPLE CHLOROPLAST DIVISION SITE 1
152910at3193	Complete	CcGene_17960	236.2	166	https://v10-1.orthodb.org/?query=152910at3193	Alpha-ketoglutarate-dependent dioxygenase alkB homologue 6
152960at3193	Complete	CcGene_32771	450.9	277	https://v10-1.orthodb.org/?query=152960at3193	Galactose-1-phosphate uridyl transferase, N-terminal
153132at3193	Complete	CcGene_06441	338.2	193	https://v10-1.orthodb.org/?query=153132at3193	DNA glycosylase
153139at3193	Complete	CcGene_26774	350.4	193	https://v10-1.orthodb.org/?query=153139at3193	Ribosomal protein L3
153174at3193	Duplicated	CcGene_10550	284.4	164	https://v10-1.orthodb.org/?query=153174at3193	ABC transporter, conserved site
153174at3193	Duplicated	CcGene_22522	283.9	164	https://v10-1.orthodb.org/?query=153174at3193	ABC transporter, conserved site
153426at3193	Fragmented	CcGene_32708	227.5	179	https://v10-1.orthodb.org/?query=153426at3193	Man1/Src1, C-terminal
153433at3193	Complete	CcGene_09952	365.3	186	https://v10-1.orthodb.org/?query=153433at3193	Methylpurine-DNA glycosylase
153434at3193	Missing
153606at3193	Complete	CcGene_18071	298.2	280	https://v10-1.orthodb.org/?query=153606at3193	Translation initiation factor 3
153660at3193	Fragmented	CcGene_00185	296.0	171	https://v10-1.orthodb.org/?query=153660at3193	uncharacterized protein LOC101490503
153829at3193	Complete	CcGene_24406	391.9	223	https://v10-1.orthodb.org/?query=153829at3193	Short-chain dehydrogenase/reductase SDR
153973at3193	Complete	CcGene_21141	334.9	294	https://v10-1.orthodb.org/?query=153973at3193	Tetraacyldisaccharide 4'-kinase
154063at3193	Complete	CcGene_18317	451.1	352	https://v10-1.orthodb.org/?query=154063at3193	RBM34, RNA recognition motif 1
154116at3193	Complete	CcGene_00800	280.1	177	https://v10-1.orthodb.org/?query=154116at3193	rRNA small subunit methyltransferase G
154272at3193	Complete	CcGene_03855	517.9	325	https://v10-1.orthodb.org/?query=154272at3193	Mitochondrial inner membrane protein Mitofilin
154546at3193	Missing
154673at3193	Complete	CcGene_21900	303.2	164	https://v10-1.orthodb.org/?query=154673at3193	CHORD domain
154694at3193	Complete	CcGene_17945	306.8	156	https://v10-1.orthodb.org/?query=154694at3193	Ribosome biogenesis protein
154834at3193	Complete	CcGene_31831	365.8	249	https://v10-1.orthodb.org/?query=154834at3193	Nuclease associated modular domain 3
155066at3193	Complete	CcGene_02885	376.2	218	https://v10-1.orthodb.org/?query=155066at3193	G-patch domain
155112at3193	Complete	CcGene_07210	249.5	159	https://v10-1.orthodb.org/?query=155112at3193	Ribosomal RNA large subunit methyltransferase E
155121at3193	Complete	CcGene_06800	275.1	168	https://v10-1.orthodb.org/?query=155121at3193	HAD superfamily
155203at3193	Missing
155341at3193	Complete	CcGene_09839	433.0	244	https://v10-1.orthodb.org/?query=155341at3193	Pre-mRNA-splicing factor Isy1
155352at3193	Complete	CcGene_23676	482.1	240	https://v10-1.orthodb.org/?query=155352at3193	Protein of unknown function DUF3531
155380at3193	Complete	CcGene_24312	307.5	190	https://v10-1.orthodb.org/?query=155380at3193	Peptide methionine sulphoxide reductase MsrA
